common_name,species_name,sample_ID,Batch_ID,Type,group,season,Date,Year,Project,site,TL_cm,SL_cm,Weight_kg,d13C,d15N,d34S,N%,C%,S%,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,,,
Gar,Lepisosteus platyrhincus,W19-TS3-Lpl2,210526_Rezek(S),,Predator,wet19,,2019,FCE Foodwebs,TS3,,,,-27,11.44,16.15,14.67472727,48.71827273,1.06,3.873188497,122.5616924,G-223876,S-31301,,,,,
Gar,Lepisosteus platyrhincus,W19-TS3-Lpl3,210526_Rezek(S),,Predator,wet19,,2019,FCE Foodwebs,TS3,,,,-26.89,11.57,15.86,14.44016667,48.568025,1.11,3.923964115,116.6799399,G-224317,S-31302,,,,,
Gar,Lepisosteus platyrhincus,W19-TS3-Lpl4,210526_Rezek(S),,Predator,wet19,,2019,FCE Foodwebs,TS3,,,,-22.38,11.51,18.08,13.53366667,46.75339167,1.23,4.030365528,101.3623668,G-224318,S-31303,,,,,
Baracuda,Sphyraena,FG15f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Spy Key,50.8,,,-11.31,10.11,7.71,8.541,28.797,0.635,,,,,,,,,
Bonefish,Albula vulpes,F-1RCf,190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Airport flat,60.3,,,-9.68,7.86,6.79,6.421,22.320,0.329,,,,,,,,,
Bonefish,Albula vulpes,F-1RTm,190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Airport flat,60.3,,,-12.5,9.4,5.71,11.003,49.541,0.356,,,,,,,,,
Bonefish,Albula vulpes,F-13RCf,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crab Key,38.2,,,-8.96,8.21,2.87,8.176,28.193,0.315,,,,,,,,,
Bonefish,Albula vulpes,F-13RTm,,muscle,Predator,dry,2019-05-01,2019,CESI,Crab Key,38.2,,,-10.01,9.17,1.67,9.307,31.104,0.736,,,,,,,,,
Bonefish,Albula vulpes,F-16RCf,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crab Key,38.9,,,-8.19,7.65,3.54,6.391,21.279,0.319,,,,,,,,,
Bonefish,Albula vulpes,F-16RTm,,muscle,Predator,dry,2019-05-01,2019,CESI,Crab Key,38.9,,,-10.37,9.17,0.77,13.591,45.311,0.822,,,,,,,,,
Bonefish,Albula vulpes,R-2KBRCf,,fin,Predator,dry,2019-05-01,2019,CESI,Key Biscayne,47,,,,,7.19,,,0.310,,,,,,,,,
Bonefish,Albula vulpes,R-2KBRTm,,muscle,Predator,dry,2019-05-01,2019,CESI,Key Biscayne,47,,,-15.77,8.84,6.29,15.404,50.257,0.928,,,,,,,,,
Bonefish,Albula vulpes,R-1 9MRCf,,fin,Predator,dry,2019-05-01,2019,CESI,Nine mile bank,,,,-9.41,8.38,8.02,5.107,17.296,0.278,,,,,,,,,
Bonefish,Albula vulpes,R-1 9MRTm,,muscle,Predator,dry,2019-05-01,2019,CESI,Nine mile bank,,,,-11.7,10.43,2.83,14.834,51.146,0.440,,,,,,,,,
Bonefish,Albula vulpes,F-2RCf,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rattlesnake Creek,53.2,,,-12.34,9.12,9.07,6.890,22.782,0.518,,,,,,,,,
Bonefish,Albula vulpes,F-2RCf dup,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rattlesnake Creek,53.2,,,-11.96,8.79,9.38,4.788,15.876,0.492,,,,,,,,,
Bonefish,Albula vulpes,F-2RTm,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Rattlesnake Creek,53.2,,,-14.98,9.76,6.29,13.138,51.423,0.849,,,,,,,,,
Bonefish,Albula vulpes,F-8RCf,,fin,Predator,dry,2019-05-01,2019,CESI,Shell Key,54.4,,,-9.13,7.96,2.49,9.912,32.713,0.459,,,,,,,,,
Bonefish,Albula vulpes,F-8RTm,,muscle,Predator,dry,2019-05-01,2019,CESI,Shell Key,54.4,,,-10.79,9.5,-0.57,13.666,46.800,0.825,,,,,,,,,
Bonefish,Albula vulpes,BB1RCf,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,wet,2018-08-01,2018,CESI,Totten Key,52.2,,,-9.58,8.41,6.7,6.695,22.582,0.268,,,,,,,,,
Bonefish,Albula vulpes,BB1RTm,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,wet,2018-08-01,2018,CESI,Totten Key,52.2,,,-11.73,10.3,5.01,14.931,47.759,0.927,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS10Bf,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-12.5,11.38,4.97,8.420,28.211,0.420,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS10f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-8.97,11.58,3.65,9.779,30.546,0.427,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS11m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-12.77,11.47,4.21,13.820,44.827,1.157,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS12f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-11.76,12.17,4.55,5.471,23.985,0.278,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS12m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-12.16,12.52,4.44,15.173,48.414,1.284,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS13f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-9.37,12.4,4.19,6.607,22.558,0.315,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS13m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-11.65,12.85,4.43,12.625,40.709,1.255,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS4f A,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,35.6,,,-12.13,11.02,4.33,5.138,20.441,0.351,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS4f B,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,35.6,,,-8.18,12.56,4.78,6.348,19.522,0.334,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS4m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,35.6,,,-13.54,12.37,5.31,13.261,52.470,1.114,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS5f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,35.6,,,-12.37,12.11,4.58,5.609,20.677,0.352,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS5m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,35.6,,,-14.69,11.87,5.48,10.675,40.207,1.339,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS6f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,35.6,,,-9.99,11.83,4.63,7.228,26.559,0.322,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS7f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,33,,,-10.65,12.68,4.5,6.525,22.454,0.363,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS7m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,33,,,-12.56,12.62,3.32,12.964,41.931,1.065,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS8f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,33,,,-9.47,11.78,5.14,6.471,23.201,0.264,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS8m A,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,33,,,-11.78,12.32,4.93,14.794,50.362,1.309,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS8m B,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,33,,,-11.88,11.8,6.14,14.094,45.660,1.480,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS9f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-9.77,12.65,4.77,6.381,20.454,0.341,,,,,,,,,
Gray snapper,Lutjanus griseus,BKS9m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,30.5,,,-11.59,12.84,5.45,13.899,45.008,1.385,,,,,,,,,
Gray snapper,Lutjanus griseus,FG13f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Bob Allen Key,33,,,-13.17,9.08,7.15,8.435,30.283,0.644,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS10f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,48.3,,,-9.81,10.63,6.89,6.789,20.701,0.453,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS10m,,muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,48.3,,,-13.51,11.21,6.65,13.858,46.790,1.157,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS2f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,38.1,,,-11.29,11.24,6.98,5.656,18.216,0.419,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS2m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,38.1,,,-13.5,10.68,5.53,14.235,45.422,1.123,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS3m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,30.5,,,-13.91,11.04,6.54,13.209,41.840,1.300,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS4f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,30.5,,,-11.29,12.65,7.59,7.003,22.283,0.387,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS4m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,30.5,,,-13.48,12.48,8.68,13.624,43.827,1.313,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS5f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,33,,,-11.54,11.05,6.99,6.138,19.292,0.355,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS5m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,33,,,-14.27,11.21,7.18,13.626,43.895,1.311,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS6f A,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,30.5,,,-11.83,11.31,8.43,4.818,15.783,0.402,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS6f B,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,30.5,,,-12.08,11.35,7,6.854,22.516,0.408,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS6m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,30.5,,,-14.1,11.83,8.55,12.582,41.933,1.335,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS7f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,33,,,-10.62,11.27,8.81,5.340,16.987,0.356,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS7m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,33,,,-16.07,11.27,8.65,10.196,52.714,0.783,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS8f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Clive Key,31.8,,,-10.99,11.01,5.2,6.346,20.531,0.376,,,,,,,,,
Gray snapper,Lutjanus griseus,JKS8m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,31.8,,,-13.35,11,3.87,12.988,42.033,1.105,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS10f A,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,45.7,,,-8.21,10.52,9.32,6.729,20.883,0.561,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS10f B,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,45.7,,,-8.54,10.03,5.99,7.700,27.491,0.297,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS10m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,45.7,,,-10.9,10.39,7.3,13.122,45.642,1.434,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS1f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,36.8,,,-8.01,9.17,3.48,6.708,20.743,0.364,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS1m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,36.8,,,-10.81,9.57,3.41,10.851,33.909,1.557,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS2f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,38.1,,,-8.85,8.89,3.71,4.647,17.750,0.301,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS2m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,38.1,,,-10.65,10.18,7.34,13.955,46.354,1.812,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS3f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,36.8,,,-8.05,9.42,4.84,6.066,20.688,0.381,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS3m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,36.8,,,-9.7,9.49,4.63,18.834,58.846,1.313,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS4f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,31.2,,,-10.72,10.32,4.9,6.074,24.446,0.296,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS4m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,31.2,,,-11.69,10.58,4.45,15.233,48.054,1.419,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS5f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,31.2,,,-7.69,9.12,6.45,7.250,22.587,0.411,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS5m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,31.2,,,-10.64,10.11,5.18,14.645,46.774,1.397,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS6m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,31.2,,,-11.18,10.29,5.62,11.967,39.251,1.282,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS7f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,34.3,,,-10.6,9.42,5.11,5.507,24.166,0.307,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS7m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,34.3,,,-10.65,9.6,3.58,14.923,46.973,1.114,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS8f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Cluett Key,38.1,,,-8.69,10.82,4.88,8.027,24.666,0.372,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS8m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,38.1,,,-11.79,11,3.97,13.845,45.370,1.319,,,,,,,,,
Gray snapper,Lutjanus griseus,CKS9m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Cluett Key,33,,,-12.1,10.15,4.94,12.588,41.328,1.253,,,,,,,,,
Hard head catfish,Ariopsis felis,CAHH1m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Calusa Key,31.8,,,-11.41,11.29,4.2,13.707,45.981,1.310,,,,,,,,,
Jack crevale,Caranx hippos,BK1f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,27.9,,,-11.81,10.52,7.67,5.034,16.047,0.397,,,,,,,,,
Jack crevale,Caranx hippos,BK1m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,27.9,,,-13.81,11.77,6.44,13.255,41.926,1.321,,,,,,,,,
Jack crevale,Caranx hippos,BK3f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Big Key,19.8,,,-10.46,10.35,6.15,7.737,25.947,0.480,,,,,,,,,
Jack crevale,Caranx hippos,BK3m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Big Key,19.8,,,-12,10.89,3.02,13.936,44.952,1.106,,,,,,,,,
Jack crevale,Caranx hippos,FG14f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Bob Allen Key,50.8,,,-8.07,10.17,6.93,7.426,21.269,0.542,,,,,,,,,
Jack crevale,Caranx hippos,FG6f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rankin Lake,31.8,,,-13.34,10.61,6.05,10.284,32.704,0.569,,,,,,,,,
Jack crevale,Caranx hippos,RB115Jf,,fin,Predator,dry,2019-05-01,2019,CESI,Rankin Lake,29.2,,,-10.78,10.88,5.71,6.220,21.382,0.425,,,,,,,,,
Ladyfish,Elops saurus,FG12f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,53.3,,,-11.68,11.61,6.49,7.288,35.633,0.481,,,,,,,,,
Ladyfish,Elops saurus,FG3f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crab Key,29.1,,,-16.55,9.96,13.68,6.874,22.059,0.326,,,,,,,,,
Ladyfish,Elops saurus,FG1f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Palm Lake,25.4,,,-12.39,10.68,10.19,5.500,19.284,0.435,,,,,,,,,
Ladyfish,Elops saurus,FG1f dup,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Palm Lake,25.4,,,-13.86,10.6,6.53,6.404,21.995,0.523,,,,,,,,,
Ladyfish,Elops saurus,FG10f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rankin Lake,45.7,,,-11.59,11.32,7.75,10.250,33.001,0.287,,,,,,,,,
Ladyfish,Elops saurus,FG11f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rankin Lake,25.4,,,-16.02,11.21,12.1,6.781,23.069,0.313,,,,,,,,,
Lane snapper,Lutjanus synagris,FG4f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crab Key,12.7,,,-8.09,9.71,6.09,6.915,24.774,0.344,,,,,,,,,
Largemouth bass,Micropterus salmoides,RB10BA3f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,RB10,32.2,,,-25.97,11.2,23.59,5.798,21.086,0.403,,,,,,,,,
Largemouth bass,Micropterus salmoides,RB10BA3m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,32.2,,,-28.48,12.29,24.4,12.627,41.747,1.113,,,,,,,,,
Largemouth bass,Micropterus salmoides,RB10BA4f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,RB10,33.8,,,-28.22,11.45,25.4,7.151,27.966,0.404,,,,,,,,,
Largemouth bass,Micropterus salmoides,RB10BA4m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,33.8,,,-29.55,11.93,26.57,12.859,42.246,1.102,,,,,,,,,
Largemouth bass,Micropterus salmoides,RB10BA5f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,RB10,41.4,,,-24.98,11.92,24.9,6.321,22.135,0.400,,,,,,,,,
Largemouth bass,Micropterus salmoides,RB10BA5m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,41.4,,,-28.65,12.64,25.23,14.119,48.299,1.075,,,,,,,,,
Mullet,Mugil cephalus,RB10ML4m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,37.4,,,-30.42,8.88,8.12,13.419,44.944,0.854,,,,,,,,,
Mullet,Mugil cephalus,RB10ML5m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,38.4,,,-29.72,8.46,6.38,13.096,43.068,0.798,,,,,,,,,
Mutton snapper,Lutjanus analis,FG5f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crab Key,20.3,,,-5.33,10.08,7.45,5.002,15.755,0.476,,,,,,,,,
Snook,Centropomus undecimalis,JK1m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Clive Key,39.3,,,-20.89,10.71,6.3,14.923,49.087,1.203,,,,,,,,,
Snook,Centropomus undecimalis,FG2f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Frank Key,71.1,,,-12.04,11.25,7.11,6.990,23.458,0.406,,,,,,,,,
Snook,Centropomus undecimalis,RB10SK2f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,RB10,76.5,,,-25.18,10.77,24.24,4.812,15.764,0.734,,,,,,,,,
Snook,Centropomus undecimalis,RB10SK2m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,76.5,,,-28.97,11.25,24.11,11.397,40.196,1.006,,,,,,,,,
Snook,Centropomus undecimalis,RB10SK4f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,RB10,37.3,,,-23.8,11.84,22.24,4.565,15.310,0.340,,,,,,,,,
Snook,Centropomus undecimalis,RB10SK4m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,37.3,,,-27.71,12.29,19.16,14.407,46.597,1.036,,,,,,,,,
Snook,Centropomus undecimalis,RB10SK4mdup,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,RB10,37.3,,,-27.77,12.32,17.64,14.272,44.791,1.187,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,CAT2f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,50.8,,,-9.74,12.28,6.88,7.828,27.233,0.466,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,CAT3f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,30.5,,,-10.31,12.24,5.12,8.161,28.064,0.519,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,CAT3m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Calusa Key,30.5,,,-11.5,12.15,2.4,13.918,45.522,0.896,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,Cat6f A,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,31.2,,,-11.71,11.77,7.07,7.281,24.367,0.480,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,Cat6f B,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,31.2,,,-9.75,12.8,7.59,7.113,24.270,0.417,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,Cat8f A,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,35.6,,,-9.18,9.81,4.12,8.471,27.058,0.645,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,Cat8f B,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Calusa Key,35.6,,,-9.2,11.51,6.26,5.413,18.053,0.438,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,Cat8m,190926_Nelson(S)+190924_Nelson(CN),muscle,Predator,dry,2019-05-01,2019,CESI,Calusa Key,35.6,,,-11.12,11.88,4.46,12.150,38.847,1.018,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,38TW8f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crocodile dragover,38,,,-9.98,10.56,7.59,9.255,32.206,0.606,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,TW548f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crocodile dragover,48,,,-10.13,12.39,7.22,7.106,23.565,0.592,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,TW553f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crocodile dragover,53,,,-10.14,11.93,7.43,6.484,21.709,0.556,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,W5Tf,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Crocodile dragover,,,,-10.92,11.78,6.61,6.849,23.056,0.536,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,FG7f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rankin Lake,45.7,,,-10.34,11.36,5.66,5.705,24.698,0.367,,,,,,,,,
Spotted seatrout,Cynoscion nebulosus,FG8f,190926_Nelson(S)+190924_Nelson(CN),fin,Predator,dry,2019-05-01,2019,CESI,Rankin Lake,61,,,-11.77,11,9.67,8.302,28.314,0.594,,,,,,,,,
